snap,time_value,CloudCord_X,CloudCord_Y,CloudCord_Z,CloudVel_X,CloudVel_Y,CloudVel_Z,Peak_Density
295,3.3125,229.293934281703,185.14272980671865,68.61465529169345,-1.0582373200102861,-4.0653775778632415,1.2392040076752362,25979.19213906629
290,3.2625,229.2717452677242,185.32574697186857,68.34202479599026,-1.0529934824064813,-4.102584132215563,1.260306397247681,22317.249209781385
285,3.2,229.4455569719653,185.28179346902587,68.37894257316898,-1.022704709699162,-4.150908550044102,1.2824028176572764,25954.895059424587
280,3.1375,229.51711612760113,185.5661381374342,68.31908014236814,-1.0108553673752596,-4.2132607825980894,1.3240008113830941,30711.54860404669
275,3.075,229.54021222726772,185.8784862555163,68.22695844441482,-1.0105838031207115,-4.252924621978081,1.3333599933450733,30426.003791394593
270,3.0125,229.57888681289865,186.18514931719903,68.14833755666189,-1.0112338916550878,-4.28959159954793,1.3303676883527795,30772.89644222603
265,2.95,229.6626661630801,186.43766846561016,68.09736558873874,-1.0158651216204313,-4.331627965367429,1.331599022072674,29319.010616523254
260,2.8875,229.7268562788703,186.66952089606963,68.03509191489138,-1.0194319159211338,-4.379306636581477,1.3434986763819057,29522.921377432074
255,2.825,229.40001013250279,186.9626459641712,68.08250693573297,-1.0220309934096954,-4.431325476056338,1.3544484153857035,25291.908463860396
250,2.7625,229.45939401027167,187.2697109210001,68.04871404049095,-1.0520173476069732,-4.4759605658566795,1.290418194479361,39853.91029866992
245,2.7,229.52918116951116,187.56793392187492,68.01153698434877,-1.0623804141743873,-4.533805112760808,1.2990594915941192,73694.37667340897
240,2.6375,229.5998484339219,187.84667794373473,67.97312306500694,-1.071728537889707,-4.594327624320276,1.3070279123238082,46673.5814691556
235,2.575,229.64979252643315,188.14384305351382,67.9559177594897,-1.0799366519896416,-4.656539210549644,1.313203415886707,72686.09408601298
230,2.5125,229.7377130674663,188.45398383302953,67.93106424372085,-1.0903492419770602,-4.7187233889936655,1.3051694145338681,70191.24235649857
225,2.45,229.85259891736095,188.98809602135583,67.57847986072662,-1.1021638900516437,-4.785937231112477,1.2975059484974856,50563.48646740287
220,2.3875,230.0092697259873,189.29394436628647,67.53854452720883,-1.0628031286867687,-4.840315235468599,1.406802273304427,57525.70027324746
215,2.325,230.11171826372896,189.61431909401844,67.47911150338984,-1.070931230615982,-4.902114855254413,1.4170140981220003,36346.00187204071
210,2.2625,230.5368094835391,189.67892366391905,68.01810725103499,-1.0773107622514957,-4.9663229884277795,1.4248078567255107,33736.94349819178
205,2.2,230.77138111226026,190.11977630334843,67.16058066478502,-1.2145085235277633,-4.884237246880213,1.1845473700464204,21374.563574094245
200,2.1375,230.9128664388696,190.4502823864402,67.01608068314437,-1.1161855839809454,-4.942426926684117,1.5927558613117778,25644.0724540325
195,2.075,231.00543731003185,190.76135796317809,66.89116538259708,-1.1122463644794618,-4.923001962130576,1.67492937730622,28244.061256711284
190,2.0125,231.05909503245073,191.02569181279532,66.76665503821377,-1.0911073722881757,-4.923372697171175,1.7322989669274274,30924.314418361464
185,1.9625000000000001,231.10377769651387,191.26614916488518,66.66811833422237,-1.062953647477051,-4.952185331093268,1.767758629083073,28445.318244000562
180,1.9000000000000001,230.96954761125573,191.33140117079827,66.60154194736253,-1.029077438741218,-4.99863166996676,1.7784302255853217,21930.72087640142
175,1.8375000000000001,231.05565686923183,191.64239856699177,66.4641955274748,-0.9866114247354387,-5.149187025413821,1.7318742222087133,22311.525449822806
170,1.78125,230.29243822190364,191.6940058884722,65.89146818753784,-0.9630247612318462,-5.192971641566843,1.762811785814747,19158.602817836894
165,1.7375,231.0879783005376,192.09694097012772,66.24422797409404,-0.8747751553448656,-5.3863677169092705,1.927006333914975,18639.079677322017
160,1.70625,231.10335057543404,192.23632444686342,66.18421190505413,-0.93861647819779,-5.308821024958494,1.8023721684310225,18472.757730889665
155,1.675,231.14465939145464,192.41591657208818,66.10737524253835,-0.9294600489824162,-5.34365886145053,1.8122190094245183,17685.67881128679
150,1.64375,231.1854987363118,192.6109818343898,66.03904439862475,-0.9138619596710639,-5.365886599313571,1.8285385501420586,16930.499948978813
145,1.5875000000000001,231.22691256894618,192.9135978441444,65.90722075778918,-0.8892074725973758,-5.4074146555075515,1.8414828315156835,15267.123350380256
140,1.5250000000000001,231.31513341658808,193.28808295560793,65.75785740325456,-0.8575332285951268,-5.461400400589549,1.8744659480636237,13233.282188867966
135,1.4625000000000001,231.57484718974834,193.7867575674679,65.58501245256622,-0.8229632287797415,-5.496740231553439,1.907156783197707,11527.772373137615
130,1.4000000000000001,231.57032458955015,194.08060903057378,65.43992297849715,-0.7447487301262768,-5.434680838779946,1.9524591189787335,9788.911835310726
125,1.34375,231.64635505894898,194.4267813180593,65.30088826832653,-0.7176649924940132,-5.492421599457653,1.9964105089424997,9055.516777911427
